Sentiment,TweetId,TweetText
neutral,1.27E+17,sponsors and supporters at the #ascribeconference include #microsoft #ubisys #zetes #healthinformation #connectingforhealth #emis
neutral,1.27E+17,Ballmer confirms Nokia phone debut; you can quote him on that - http://t.co/Oe9Imdob -  #microsoft  #SteveBallmer
neutral,1.27E+17,"Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/lpb9n510 #Microsoft #beta"
neutral,1.27E+17,"Microsoft releases developer preview of ""Project Roslyn"" compiler http://t.co/igGyeT9S #Microsoft #beta"
neutral,1.27E+17,I wish there was #Microsoft #PowerPoint for #iPad.
neutral,1.27E+17,Watching this week's episode of Hawaii Five-O. Great use of Windows Phone 7 & SkyDrive. Oh yeah a Dell Inspiron Duo was there too #microsoft
neutral,1.27E+17,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest ping me w/questions #in
neutral,1.27E+17,"On the blog we discuss #Microsoft embracing of #Apache #Hadoop for big data - 

http://t.co/q3YNLQck #opensource #bigdata #IT"
neutral,1.27E+17,#Microsoft Works Suite 2003 Review http://t.co/Yie1rSSz #windowsxphomesoftware #officesuites #family
neutral,1.27E+17,Did a quick video call test between two diff. #Android tablets using #Skype & it worked great! #Microsoft hasn't broken it yet.
neutral,1.27E+17,What was the best device in 90s ? #Apple #Sony #Samsung #Microsoft or other Companies..:)
neutral,1.27E+17,"Microsoft CEO Steve Ballmer Looks Ahead at Social, Mobile Plans | Adweek http://t.co/jEENZQDw #tech #apple #microsoft"
neutral,1.27E+17,#EvolutionOfIT #cloud event @BenchmarkLearn can any #microsoft or @MSLearning folks help create us a windows azure pass ex. BLAZURE ??
neutral,1.27E+17,Creating #Pareto charts using #Microsoft #Excel http://t.co/OFXuNqhY
neutral,1.27E+17,#microsoft #volume 1 #microsoft powerpoint #procedural syntax http://t.co/InQbcG68 GO! with Microsoft PowerPoint 2007 Volume 1
neutral,1.27E+17,#Microsoft Pushing out #Mango to more Windows Phones http://t.co/xPIaZ8Xp #wp7 #orange #samsung #lg #optimus7 #htc #dell #msft
neutral,1.27E+17,#Microsoft drops developer preview of its ‘Roslyn’ compiler http://t.co/XgUrXNPa #uncategorized
neutral,1.27E+17,More Colorful Photos Of Nokia's First Windows Phone Just Leaked!! http://t.co/sU4l744v #nokia #wp7 #microsoft #windowsphone7
neutral,1.27E+17,#Microsoft shows 'touch screen' for any surface http://t.co/X7Z87xzt
neutral,1.27E+17,#Microsoft learning all day long-For FREE-SpecTECHular San Antonio. Register?uick. November 10 - http://t.co/GinBVlSK
neutral,1.27E+17,#Microsoft learning all day long-For FREE-SpecTECHular San Antonio. Register?uick. November 10 - http://t.co/bVKP5Caq
neutral,1.27E+17,"#SIGSource #Microsoft talent source program boasts a procure-to-pay model to manage temp workforce, concept works for VMS  #Beeline"
neutral,1.27E+17,@grumbledook still poor central management from Apple then? #microsoft
neutral,1.27E+17,"RT @WinRumors: If you missed this earlier, Steve #Ballmer bashes #Android phones [video] http://t.co/NvD7MQVk #microsoft #windows"
neutral,1.27E+17,#Nokia 800 Renders Revealed http://t.co/K3txY6JZ #mobilenews #android #gingerbread #microsoft #nokia800 #nokian9
neutral,1.27E+17,#Microsoft Boxes Up Two New Xbox 360 Holiday Bundles: With the holiday season just around the… http://t.co/cHyXxdI2
neutral,1.27E+17,"RT @KentisG: Agree ! RT @MuraineR: #Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise soluti… (cont) http ..."
neutral,1.27E+17,@JackDavidson95 ill be manager after a week! Yeh joint ownership of #microsoft ahhhhh
neutral,1.27E+17,RT @Microsoft_EDU: Quality education is vital. Attend #Microsoft & #Desire2Learn session at #EDUCAUSE http://t.co/hlRxf2dF #EDU11
neutral,1.27E+17,#Microsoft To Launch Its Own Version Of #Facebook Timeline Like Web Service Called Project #Greenwich  http://t.co/MmS14pDW
neutral,1.27E+17,@lukerussell1 #iWantAnAutomaticPromotion and we'll be running #Microsoft before you know it.
neutral,1.27E+17,#Microsoft drops developer preview of its ‘Roslyn’ compiler http://t.co/niSKSmL4
neutral,1.27E+17,Creating #Pareto charts using #Microsoft #Excel http://t.co/B6rYS5gX
neutral,1.27E+17,Developers: Let Microsoft Market Your App for Windows Phone http://t.co/QZUqhCxx #wp7 #wp7dev #windowsphone #Microsoft #Marketplace
neutral,1.27E+17,@ScottShipman1 Glad to hear! Hey @Mckellip thank you for the  #Microsoft #Lync video participation #onthebigscreen :) @CoreBTS #CoreAppTech
neutral,1.27E+17,RT @NeowinFeed: Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/hJ8qlOC9 #neowin
neutral,1.27E+17,"Google Docs presentation makes PowerPoint weep, beg for mercy http://t.co/9rVHs6jk via @engadget #google #powerpoint #microsoft #haha"
neutral,1.27E+17,RT @Flipbooks #Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/NDpyFvpK rt @TferThomas #Technology #Tech
neutral,1.27E+17,RT @Flipbooks: #Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/HIbjxHVD rt @TferThomas #Technology #Tech
neutral,1.27E+17,#Microsoft Researchers Want to Turn Your Hand Into a Touchscreen http://t.co/HIbjxHVD rt @TferThomas #Technology #Tech
neutral,1.27E+17,Nice comparison w #Microsoft :) RT @google: Watch the live stream of Vic Gundotra & Sergey Brin at #w2s http://t.co/vPxANJtz
neutral,1.27E+17,.. downloading CTP3 of #Microsoft #SQL2012 to play around ...http://www.microsoft.com/sqlserver/en/us/default.aspx
neutral,1.27E+17,"DPR Client: @EvolveTech partnering with #Microsoft on #Office 365 webinar Tuesday, Nov. 1, at 10 a.m. ET. Sign up! http://t.co/hnrzdFk5"
neutral,1.27E+17,Because you are what you search: Now everyone wants to customize search #Microsoft as well as #MCHammer #WiredDoo http://t.co/HlicKxPV
neutral,1.27E+17,RT @techinciter: Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft
neutral,1.27E+17,Windows Phone firmware updates due next week to enable Internet Sharing http://t.co/yPF60YEe #microsoft #windows
neutral,1.27E+17,"RT @MSFTDynamicsERP: Time to learn, inspire and innovate at the #Microsoft Dynamics #AX2012  EMEA Tech Conference http://t.co/bzX4UE6K # ..."
neutral,1.27E+17,@TheZeroOfTime #microsoft
neutral,1.27E+17,1st public test release for the Roslyn project. http://t.co/0j9ly9Y8 giving APIs to the C# compiler (and visual basic but ..;). #microsoft
neutral,1.27E+17,Updates: Windows Phone 7.5 now available more broadly http://t.co/miMgwgwo #microsoft
neutral,1.27E+17,RT @SAP_MICROSOFT: Follow @whymicrosoft for insight on #Microsoft solutions which drive productivity for people and their organizations
neutral,1.27E+17,#Microsoft builds a functioning 'holodesk' to interact with digital items - http://t.co/ougSB108 via @TheNextWeb
neutral,1.27E+17,@nokia Is #Nokia going to release their new #WindowsPhone in Norway this year? #WP7 #Microsoft
neutral,1.27E+17,"Ballmer On Not Buying Yahoo: 
http://t.co/ogoaKRBf 

#Microsoft #Yahoo #Skype #Xbox #Google #Bing #Ballmer http://t.co/LwUYs0uP"
neutral,1.27E+17,#Microsoft delivers #developer preview of Roslyn compiler as a service http://t.co/nM30ugQQ
neutral,1.27E+17,RT @ScottRockHill: #MIcrosoft Launches Reseller RewardHub for Resllers http://t.co/scPUl9Yz
neutral,1.27E+17,#GA-repost: RT @whymicrosoft Are you making the move from #GoogleApps to #Microsoft? &gt;&gt; #Metalogix can migrate y... http://t.co/z3Z3X9pA
neutral,1.27E+17,RT @whymicrosoft Are you making the move from #GoogleApps to #Microsoft? &gt;&gt; #Metalogix can migrate you from #GoogleApps to #SharePoint
neutral,1.27E+17,#Microsoft builds a functioning ‘holodesk’ to interact with digital items http://t.co/BgrZnNvs #uncategorized
neutral,1.27E+17,#seguridadparatodos is using #Microsoft #Security #Essentials and you? (thx @msftsecresponse) - Our analysis [Spanish] http://t.co/hUt3FQyA
neutral,1.27E+17,"RT @RossMistry: #Microsoft Codename ""Data Explorer"" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure"
neutral,1.27E+17,Bill Gates jumps over chairs during interviews http://t.co/dmVtFsVg #BillGates #microsoft #parkour #cheatedabit
neutral,1.27E+17,Minority Report-esque interface developed by #Microsoft Research and Carnegie Mellon University http://t.co/0yqEKDzg via @Digg
neutral,1.27E+17,I can't c it as an important invention ... Siri is an incomparable alternative!  -- PocketTouch http://t.co/4DPIoyqT #MicroSoft #Siri
neutral,1.27E+17,Get rid of that tangled mess behind your computer desk with this #Microsoft Wireless Mouse and Keyboard:  http://t.co/n4LewRAy
neutral,1.27E+17,#Microsoft delivers developer preview of Roslyn compiler as a service http://t.co/5yup4iMK
neutral,1.27E+17,RT @nedraallmond: @WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/iuaa4yuE
neutral,1.27E+17,RT @nedraallmond: @WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/GP8tIRXN
neutral,1.27E+17,non conductive #surface become #multitouch. #touch #gestures: #microsoft #windows 7 @ #nui #apps http://t.co/Ygpnusfv
neutral,1.27E+17,@WesleyBackelant Indeed I survived #sqlpass #sqlkilt and a couple of vendor evenings :-)  I spared #sqlkaraoke my great voice :-) #microsoft
neutral,1.27E+17,BUILD Windows #Samsung #Slate PC in US #Microsoft Store http://t.co/bm4NeNiT #msdn #bldwin
neutral,1.27E+17,"CNET » #Microsoft #OmniTouch allows multitouch input on arbitrary, everyday surfaces (via @andretelles) » http://t.co/fEB4uIMr"
neutral,1.27E+17,Microsoft Roslyn CTP is finally out...Check it out http://t.co/cSTAnsLF #roslyn #visualstudio #compiler #csharp #net #microsoft
neutral,1.27E+17,Vertical Solutions is giving away a #microsoft office pro pack at the #2011solutions conference! Stop by their booth for a chance to win!
neutral,1.27E+17,"#Microsoft Pre-order Call of Duty: Modern Warfare 3 and get $20 off Xbox Live 12M Card, $10 bounce back co.. http://t.co/3ov35Z3R"
neutral,1.27E+17,Reporting in #Microsoft Dynamics #AX2012 http://t.co/Q4oClJfS
neutral,1.27E+17,"#Microsoft Codename ""Data Explorer"" CTP Coming Next Month  http://t.co/NkhuoM7U #SQLServer #SQL2012 #SQLAzure"
neutral,1.27E+17,RT @aislyngreene: #Microsoft wants to transform your hand into a touchscreen: http://t.co/an3bmArc via @AddThis
neutral,1.27E+17,http://t.co/gAPEyL5N #Harmonix #Microsoft
neutral,1.27E+17,RT @techinciter: Suppose Microsoft Had Bought Siri? - Forbes http://t.co/S19qrDjU #apple #microsoft #siri
neutral,1.27E+17,#Microsoft Hints at Windows Phone #Apps from Indian Publishers and Services http://t.co/VYA3ed6h #wp7 #windowsphone #msft
neutral,1.27E+17,"RT @techinciter: Open Letter: Steve Ballmer, Please Retire - Forbes - Please retweet! #MSFT needs a techie leader. http://t.co/E8uMRmro  ..."
neutral,1.27E+17,When are they going to drop the charade and list Steve Ballmer as one of the producers of Hawaii Five-O? #productplacement #microsoft #ftl
neutral,1.27E+17,"RT @dansaap: At the #VMworld party, looks good but I wonder who are the better dancers; #VMware or #Microsoft employees! ;-)"
neutral,1.27E+17,I'm nowhere near to be a scientst but thks to Steve Balmer 4 declarng me a scientst. Been using #Android frm last 3yrs. #Microsoft #Google
neutral,1.27E+17,"That Huge AOL, Yahoo, And Microsoft Ad-Selling Deal Isn't Done Yet (AOL, MSFT, YHOO) http://t.co/Vj678HK3 #apple #microsoft"
neutral,1.27E+17,#microsoft announces SP3 for #office2007 and #sharepoint2007.
neutral,1.27E+17,#Microsoft wants to transform your hand into a touchscreen: http://t.co/J8FgWWgS via @AddThis
neutral,1.27E+17,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me #in
neutral,1.27E+17,Steve #Bullmer says it's hard for him to get excited about #android phones...even though #Microsoft makes loads of money off of their sales.
neutral,1.27E+17,Suppose Microsoft Had Bought Siri? - Forbes http://t.co/HoJx73Hh #apple #microsoft #siri
neutral,1.27E+17,Suppose Microsoft Had Bought Siri? - Forbes http://t.co/ZRYNdhDi #apple #microsoft #siri #msft
neutral,1.27E+17,@WSPSanDiego Kickoff tomorrow 10/20 at San Diego #Microsoft Store at 6:00pm @wspwest http://t.co/5FiP2vVg or ping me
neutral,1.27E+17,"#Microsoft to Slash its #Water Impact in Quincy, Washington - http://t.co/0R5LMHZj"
neutral,1.27E+17,"Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online, #Office365, #CRM, #Azure. http://t.co/o35vv1wt"
neutral,1.27E+17,"Good summary of planned updates to #Microsoft #Cloud services in Q4 - #SharePoint Online, #Office365, #CRM, #Azure. http://t.co/3bL6rh5v"
neutral,1.27E+17,@VSLive What is up with #ATT at #Microsoft?  Full bars in one building and no service in another only 1000 or so feet away?  #vslive
neutral,1.27E+17,#Microsoft researchers want to turn your hand into a touchscreen http://t.co/byYIcRpS
neutral,1.27E+17,RT @sb_greenbiz: #Microsoft's supplier #sustainability movement & the effect it could have on #plastics companies http://t.co/m0otPgEm
neutral,1.27E+17,Watch new technology under development of #Microsoft http://t.co/fQlhyAat
neutral,1.27E+17,"#Microsoft #Cloud Microsoft, Infosys Partner to Bring Cloud to Enterprises: Speaking to CMSWire before the ... http://t.co/GV1edcvp #TCN"
neutral,1.27E+17,#Microsoft Eyes A New Approach to Social #Search http://t.co/lh6pRoAM
neutral,1.27E+17,Microsoft wants to transform your hand into a touchscreen: http://t.co/Gwi35vtP @TechFlash #microsoft #omnitouch
neutral,1.27E+17,Microsoft CEO Looks Ahead at Social and Mobile Plans http://t.co/KFwQ8r4T #Technology #Microsoft #Nokia
neutral,1.27E+17,Ufff... after #Microsoft #MTS11 and #MVP meeting. Was great! #MVPBuzz
neutral,1.27E+17,Handling Multi-touch and Mouse Input in All Browsers http://t.co/duK6ze2G #microsoft #ie
neutral,1.27E+17,Not even the Durban rain can stop the part. Prime Circle rocking  #Microsoft #techedafrica
neutral,1.27E+17,#Linux Licensing in Conflict with Secure Boot Support http://t.co/vAyDRedn #opensource #uefi #microsoft
neutral,1.27E+17,#Microsoft CEO Looks Ahead at Social and Mobile Plans http://t.co/wYmFplCs #marketing
neutral,1.27E+17,i see the #microsoft #lync 64-bit installer still tries to install to C:\Program Files (x86)
neutral,1.27E+17,"Listening to Doug Leland #Microsoft  big data guru. Social media impact huge not just data wise, but within tools to manage data #gartnerSYM"
neutral,1.27E+17,Follow @whymicrosoft for insight on #Microsoft solutions which drive productivity for people and their organizations
neutral,1.27E+17,Doesn't #Microsoft Research's new touch technology resemble a lot the one developed by Pranav Mistry in ~2009? http://t.co/yZ9xGQGM
neutral,1.27E+17,#Microsoft researchers want to turn your hand into a touchscreen: http://t.co/UoPSyLTO | #Institute #University #accuracy #applications
neutral,1.27E+17,.@allie_hooker #Microsoft has the edge in its cloud integration across its different platforms. Tablets still definitely lag behind though.
neutral,1.27E+17,#Microsoft Released Camera Codec Pack For Supporting RAW File  #Windows
neutral,1.27E+17,RT @ObinnaOsobalu: How to resolve incorrect file associations in #Microsoft #Office2010 http://t.co/FgbcXyTP
neutral,1.27E+17,"Undecided how i feel about new #microsoft #searchengine idea, but could be cool minus the whole celebrity impersonation http://t.co/BdfKJGkz"
neutral,1.27E+17,#apple #facebook @facebook  #microsoft hahahahaha http://t.co/XeNSzCjh
neutral,1.27E+17,"RT @UMDNews: The Future of #Information: Innovators from #Google, #Microsoft &#Twitter  Nov. 14-18  Info & registration at http://t.co/k ..."
neutral,1.27E+17,@bitwizards I'm Chillin in #Microsoft Commons at #CIO Summit  http://t.co/kj890KmF
neutral,1.27E+17,RT @drkhan: Are you going to #RSNA? Visit #Microsoft at booth 1411 http://t.co/wdHFz7hp #RSNA2011 #RSNA11 #radiology #Amalga #HealthVault
neutral,1.27E+17,"At the #VMworld party, looks good but I wonder who are the better dancers; #VMware or #Microsoft employees! ;-)"
neutral,1.27E+17,@Brittjje #MICROSOFT
neutral,1.27E+17,#Microsoft #Search Idea Could Let You Search Like Miley http://t.co/JoMucrMb
neutral,1.27E+17,"#Microsoft bringing #touchscreens to walls, clothes, and more http://t.co/bmQf5wEx #tech"
neutral,1.27E+17,#HPVirtualSystem 4 #Microsoft is the latest solution from HP & Microsoft’s $250 million I2A initiative http://t.co/4VCIUZGL
neutral,1.27E+17,How to install Windows 7 – What to do before start [Part 2]: http://t.co/vvaslUmA via @Pureinfotech #win7 #tech #software #backup #microsoft
neutral,1.27E+17,"#Microsoft Excel Tips: How To Alternate the Color Between Rows #tips http://t.co/WJWREFjJ"
neutral,1.27E+17,#pardus SecureBoot'a Karşı Duruyoruz!: http://t.co/Uiwn6fgQ #fsf #secureboot #linux #microsoft
neutral,1.27E+17,#Microsoft #Office: A #Shortcut To #Find Your #Microsoft #Office #Documents http://t.co/QojWxB50 via @ibad.info
neutral,1.27E+17,Are you going to #RSNA? Visit #Microsoft at booth 1411 http://t.co/wdHFz7hp #RSNA2011 #RSNA11 #radiology #Amalga #HealthVault
neutral,1.27E+17,Today's #bargain? Check #Microsoft Bluetooth Mobile Keyboard 6000 http://t.co/sXpNubdH  #tech #deals
neutral,1.27E+17,"Agree ! RT @MuraineR: #Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise soluti… (cont) http://t.co/xyWfXsDL"
neutral,1.27E+17,RT @E2EVC: #Microsoft #SCVMM #2012- Session by @virtualfat - all u need to know about the new 2012 version. #e2evc Register http://t.co/ ...
neutral,1.27E+17,http://t.co/cBCEFILN - Many-To-Many Control for #Microsoft #LightSwitch
neutral,1.27E+17,"MS Access: a database, reporting tool, programmable forms w/ VBA, part of MS Office #Microsoft should add web front end admin console/util"
neutral,1.27E+17,RT @thomasgoubin: RT @cmaneu: #stage #Toulouse #Microsoft #net #SuperBoîte #Win8 #geeks = http://t.co/kWfptH4P (Please RT ;)
neutral,1.27E+17,iCloud Control Panel for Windows: http://t.co/8nJ4VHNL #win7 #windows7 #apple #ipad #iphone #ipod #iphone4s #microsoft #icloud
neutral,1.27E+17,#Microsoft opens a temp #Kinect / Windows Phone Store http://t.co/txnKgFzl #wp7 #windowsphone #xbox360 #wp75 #msft
neutral,1.27E+17,Hanging out at #Microsoft Commons with @VinceMayfield
neutral,1.27E+17,RT @AndroidTopNews: Steve Ballmer: Android is for computer science geeks http://t.co/o7vJl4Tl #News #android #google #microsoft #steve_b ...
neutral,1.27E+17,Windows 8 on a #Tablet? Can #Microsoft put a bruise on the #ipad? - http://t.co/WGRMnyPi #productivity #office
neutral,1.27E+17,Steve Ballmer: Android is for computer science geeks http://t.co/o7vJl4Tl #News #android #google #microsoft #steve_ballmer
neutral,1.27E+17,@Rich021 Thank you my friend!  Much appreciated and keep up the great work!  I hope you clean house on #Microsoft #Rewards here! #Retail
neutral,1.27E+17,Creating #Pareto charts using #Microsoft #Excel http://t.co/dXbKq8q8
neutral,1.27E+17,Project Greenwich 2 be released by #Microsoft Research lets people curate their own personal history http://t.co/ocre5FwU
neutral,1.27E+17,#Microsoft researchers want to turn your hand into a #touchscreen http://t.co/WJAB0tMQ via @arstechnica
neutral,1.27E+17,Set up an environment where you get innovation. Share those expectations with your suppliers. #SIGSource #Microsoft
neutral,1.27E+17,"RT @Surface: PC Podcast 39 (#GITEX, #Microsoft #Surface) | http://t.co/RsccE99M http://t.co/EyLVACYn
Hear the latest with @Surface from  ..."
neutral,1.27E+17,"PC Podcast 39 (#GITEX, #Microsoft #Surface) | http://t.co/RsccE99M http://t.co/EyLVACYn
Hear the latest with @Surface from GITEX in Dubai."
neutral,1.27E+17,"#Microsoft's plan for bringing its #BI tools to iOS, Android, and Windows 8
devices
http://ww... Read more at http://t.co/bhhgh5QC"
neutral,1.27E+17,Join us Wednesday Nov. 2 for a webinar featuring #Microsoft #Lync deployments with #snom #UC. Register today at http://t.co/B1pr1kIX #VAR
neutral,1.27E+17,"RT @jilldyche: Just saw my bud @EdMaguire of Credit Agricole Securities interviewed by @TylerMatheison  @CNBC, covering  #Microsoft. You ..."
neutral,1.27E+17,RT @infamarketplace: Tool  to allow users to apply #DataQuality rules directly from MS Excel. Learn more @infamarketplace. http://t.co/j ...
neutral,1.27E+17,#Microsoft builds a functioning ‘holodesk’ to interact with digital items http://t.co/otvmQxJ2
neutral,1.27E+17,"Just saw my bud @EdMaguire of Credit Agricole Securities interviewed by @TylerMatheison  @CNBC, covering  #Microsoft. You rocked it, Ed! #fb"
neutral,1.27E+17,RT @robakk: Start your private cloud fast with the new HP VirtualSystem for Microsoft http://t.co/XEzz42Z2 #HP #Microsoft #HyperV #Syste ...
neutral,1.27E+17,RT @The_Victor2 HoloDesk: #Microsoft unveils technology that's one step closer to human/digital interaction. http://t.co/oP379ycF #hardware
neutral,1.27E+17,Start your private cloud fast with the new HP VirtualSystem for Microsoft http://t.co/XEzz42Z2 #HP #Microsoft #HyperV #SystemCenter
neutral,1.27E+17,RT @sharepoinTony: @hersheytech @kofax @collabware @avepoint @nintex engaged w &gt;40 customers #SharePoint ECM Summit at the #Microsoft ...
neutral,1.27E+17,"RT @TheCloudNetwork: #Microsoft #Cloud Steve Ballmer At Web 2.0: Microsoft CEO Disses Android, iPhone: According to GeekWire, Ba... http ..."
neutral,1.27E+17,@hersheytech @kofax @collabware @avepoint @nintex engaged w &gt;40 customers #SharePoint ECM Summit at the #Microsoft Tech Center Irvine
neutral,1.27E+17,RT @DaveBakerD2L: RT @goVHS: #Microsoft has just released a case study featuring @goVHS and @Desire2Learn. http://t.co/iG4Qm3Sn #goVHS #D2L
neutral,1.27E+17,"New #HPVirtualSystem 4 #Microsoft enhances development, deployment & mgmnt of IT http://t.co/Q3cbxvKb"
neutral,1.27E+17,"By 4:30pm: For E-Commerce Times, Erika Morphy seeks experts re: #Microsoft ""Playful Learning"": pros/cons for kids: http://t.co/WPO9l63f"
neutral,1.27E+17,"Steve Ballmer At Web 2.0: #Microsoft CEO Disses Android, #iPhone http://t.co/JivkVbAh #sem #mobile"
neutral,1.27E+17,#Microsoft CEO on #Android: You Have to Be a #Computer #Scientist to Use It - huffington post http://t.co/7PDBvauM #tech #mobile
neutral,1.27E+17,#microsoft
neutral,1.27E+17,"With #Holodesk from #Microsoft research, you can manipulate 3-D, virtual images with your hands http://t.co/lTws9xvx"
neutral,1.27E+17,Spend $499 at a Microsoft Store and Get a Free Windows Phone http://t.co/1zRhXnVd #wp7 #wp7dev #windowsphone #Microsoft
neutral,1.27E+17,RT @WinBetaDotOrg: Microsoft giving away free Windows Phones with a $499 purchase http://t.co/K2qYY9ex #Microsoft #Windows_Phone
neutral,1.27E+17,What’s new in the #Microsoft world after #bldwin? Find out at #DevReach in Europe. Register at
neutral,1.27E+17,RT @jblank23: #Microsoft Turns Your Body Into A Touchscreen @PSFK: http://t.co/GMT9sLfN via @AddThis
neutral,1.27E+17,"#Microsoft, Steve Ballmer, speaks at Web 2.0 Summit in San Francisco: http://t.co/awtf2xJW #Bing #Android #Google #Apple #Amazon"
neutral,1.27E+17,#Microsoft Turns Your Body Into A Touchscreen @PSFK: http://t.co/GMT9sLfN via @AddThis
neutral,1.27E+17,#Microsoft's Ballmer Swipes at #Google http://t.co/Ve3LMoTn
neutral,1.27E+17,Microsoft giving away free Windows Phones with a $499 purchase http://t.co/K2qYY9ex #Microsoft #Windows_Phone
neutral,1.27E+17,Microsoft giving away free Windows Phones with a $499 purchase http://t.co/GHPcGCpX #Microsoft #Windows_Phone
neutral,1.27E+17,#SIGSource Dawn Evans interviewing #Microsoft's Tim McBride in SIG's Inside Source exec video series. In a new role in financial operations
neutral,1.27E+17,"#Microsoft #Cloud Steve Ballmer At Web 2.0: Microsoft CEO Disses Android, iPhone: According to GeekWire, Ba... http://t.co/5L3vWLZJ #TCN"
neutral,1.27E+17,$4.5B #Nortel #IP Deal Still Under #DOJ Review: #Microsoft Exec (via @IPLaw360) http://t.co/DGIkwyoi #in
neutral,1.27E+17,first steps to holographic user interfaces? http://t.co/XkavtOm9 #microsoft #research
neutral,1.27E+17,New post: Touch Everywhere http://t.co/KKDup8v1 #microsoft #research #touch
neutral,1.27E+17,Two Extremes of Touch Interaction #Microsoft #future #fb http://t.co/Di9QkGa5
neutral,1.27E+17,@MSPartners can join: BizSpark http://t.co/YTyl8Wm0  or WebsiteSpark http://t.co/10AzXP9q! #Microsoft #MPN
neutral,1.27E+17,Ballmer's vision for #Microsoft http://t.co/MWlPnWtM
neutral,1.27E+17,RT @imason_inc: Search Governance in #SharePoint 2010 http://t.co/dPlbPQHO #microsoft
neutral,1.27E+17,"CNET » #Microsoft #OmniTouch allows multitouch input on arbitrary, everyday surfaces » http://t.co/PbwdSTmb http://t.co/0D4xV6D3"
neutral,1.27E+17,RT @calvinnieh: Learn how to keep Microsoft #Exchange costs low today at 11am Pacific.  Win with #Microsoft and #NetApp Webcast @ http:/ ...
neutral,1.27E+17,Search Governance in #SharePoint 2010 http://t.co/xtqv4DW5 #microsoft
neutral,1.27E+17,RT @HersheyTech: @tomcastiglia and @sharepointony now presenting on #SharePoint upgrade planning at our #SharePoint ECM Summit at the #M ...
neutral,1.27E+17,New #70-680 #Exam #Questions are available @techxams http://t.co/S0VxsRuU #Microsoft
neutral,1.27E+17,#Microsoft applies for celebrity search #patent. #bing-o http://t.co/vaDvkMSk #HermanCain.co directs you to...#RonPaul http://t.co/8Qgp5J48
neutral,1.27E+17,"RT @iphone4S_nerd: #Microsoft’s Ballmer: Android phones are boring, overcomplicated http://t.co/xyM8fxD0 via @BGR"
neutral,1.27E+17,Nokia to reveal multiple Windows Phone devices next http://t.co/0CIUtecX #mobile #nokia #microsoft
neutral,1.27E+17,#Microsoft headquarters tomorrow! #Blogalicious @beblogalicious
neutral,1.27E+17,"Microsoft's CEO, Steve Ballmer critics the user friendliness of Android. #Android #Google #Microsoft #WP7 http://t.co/rbEv95eE"
neutral,1.27E+17,Learn how to keep Microsoft #Exchange costs low today at 11am Pacific.  Win with #Microsoft and #NetApp Webcast @ http://t.co/3NJAayMp
neutral,1.27E+17,"#Microsoft launching the OmniTouch, how funny I though that was an @ALUEnterprise solution! #copyright http://t.co/5ExkV0L7 via @l_evenement"
neutral,1.27E+17,Check out this great Blog w/ Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/jw1UbODI @YSI
neutral,1.27E+17,Check out this great Blog w/ Tips from #YouSendIt - what 2 Consider When Migrating 2 #Microsoft Exchange 2010 http://t.co/eeF3780B @YSI
neutral,1.27E+17,Survivable Branch Appliances & Basic Hybrid Gateways for #Microsoft #Lync and Office Communications Server http://t.co/MqUojAAf #Audiocodes
neutral,1.27E+17,Why do Linux fanatics want to make Windows 8 less secure? http://t.co/OGkaYZO7 #linux #microsoft
neutral,1.27E+17,Microsoft applies for celebrity search patent #microsoft #bing: Microsoft has applied for a new patent that take... http://t.co/4qoQqDCY
neutral,1.27E+17,Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5KfqKfgo #microsoft
neutral,1.27E+17,Microsoft applies for celebrity search patent #microsoft #bing http://t.co/WABa8K9B
neutral,1.27E+17,RT @TechZader: Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n
neutral,1.27E+17,Microsoft applies for celebrity search patent #microsoft #bing http://t.co/7kAorRKZ
neutral,1.27E+17,Microsoft applies for celebrity search patent #microsoft #bing http://t.co/mfgQuZKU #neowin
neutral,1.27E+17,Microsoft applies for celebrity search patent #microsoft #bing http://t.co/5LbarN3n
neutral,1.27E+17,Securing #Microsoft Exchange 2010 with #SSL Certificate http://t.co/DAwnAbvX #Exchange2010 #ITSecurity
